Animal,Spp,Line,Thetime,Apfreq,Lat P,Lat A,Lon P,Lon A,Lc94,Sen1,Sen2,Sen3,Sen4,Ptt,Iqx,Iqy,Nmess,Gt120,Apbest,Dur,Nopc,Altitude,Colorname,Sex,Age,Popid,Month,Day,Year,Hour,Minute,Second,Date,Time,Gmt Date,Gmt Hour,Gmt Min,Gmt Sec,Jd,Jday,Ddmm,Mmdd,Deplylat,Deplylon,Deltahr,Duty,Dutylocs,Daysdply,Deployed,Record Number,Accessed Date,Source Url,Preferred Citation
OoTag050,Orcinus Orca,OoTag05020150425:184710Z99,25APR15:18:47:10,677536.4,47.106,48.822,-124.269,-133.287,LB,60,131,206,48,109822,0,0,2,0,-132,300,2,0,wheat,M,A,L84,4,25,2015,18,47,10,2015-04-25 00:00:00,18:47:10,2015-04-25 00:00:00,18,47,10,15115,115,25_04,04_25,48.053,-124.797,.89,68,12,67,2/17/15,Row 2114 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150425:224545Z99,25APR15:22:45:45,677533.9,47.12,41.609,-124.291,-152.255,L1,60,132,206,48,109822,0,0,2,0,-127,307,2,0,wheat,M,A,L84,4,25,2015,22,45,45,2015-04-25 00:00:00,22:45:45,2015-04-25 00:00:00,22,45,45,15115,115,25_04,04_25,48.053,-124.797,3.98,68,12,67,2/17/15,Row 2115 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150425:235545Z99,25APR15:23:55:45,677533.9,47.084,50.36,-124.275,-107.778,LA,60,131,207,50,109822,5,8,4,0,-129,441,4,0,wheat,M,A,L84,4,25,2015,23,55,45,2015-04-25 00:00:00,23:55:45,2015-04-25 00:00:00,23,55,45,15115,115,25_04,04_25,48.053,-124.797,1.17,68,12,67,2/17/15,Row 2116 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150225:041753Z99,25FEB15:04:17:53,677547.3,46.48,50.845,-124.313,-100.754,L1,8,130,192,55,109822,0,0,2,0,-122,45,2,0,wheat,M,A,L84,2,25,2015,4,17,53,2015-02-25 00:00:00,4:17:53,2015-02-25 00:00:00,4,17,53,15056,56,25_02,02_25,48.053,-124.797,4.66,9,13,8,2/17/15,Row 2117 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150225:044621Z99,25FEB15:04:46:21,677547.3,46.504,56.237,-124.357,-177.164,L1,8,130,192,54,109822,0,0,2,0,-127,52,2,0,wheat,M,A,L84,2,25,2015,4,46,21,2015-02-25 00:00:00,4:46:21,2015-02-25 00:00:00,4,46,21,15056,56,25_02,02_25,48.053,-124.797,.47,9,13,8,2/17/15,Row 2118 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150225:120859Z99,25FEB15:12:08:59,677540.7,46.721,53.309,-124.543,-157.882,L0,8,130,193,48,109822,5,0,8,0,-128,358,3,0,wheat,M,A,L84,2,25,2015,12,8,59,2015-02-25 00:00:00,12:08:59,2015-02-25 00:00:00,12,8,59,15056,56,25_02,02_25,48.053,-124.797,7.38,9,13,8,2/17/15,Row 2119 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150225:122350Z99,25FEB15:12:23:50,677546.4,46.735,36.594,-124.506,-72.555,L2,8,133,192,50,109822,0,0,2,0,-131,269,2,0,wheat,M,A,L84,2,25,2015,12,23,50,2015-02-25 00:00:00,12:23:50,2015-02-25 00:00:00,12,23,50,15056,56,25_02,02_25,48.053,-124.797,.25,9,13,8,2/17/15,Row 2120 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150225:125108Z99,25FEB15:12:51:08,677543.2,46.758,50.929,-124.587,-99.775,L2,8,130,191,49,109822,0,8,3,0,-129,637,3,0,wheat,M,A,L84,2,25,2015,12,51,8,2015-02-25 00:00:00,12:51:08,2015-02-25 00:00:00,12,51,8,15056,56,25_02,02_25,48.053,-124.797,.46,9,13,8,2/17/15,Row 2121 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150225:133756Z99,25FEB15:13:37:56,677546.9,46.782,46.199,-124.58,-121.692,LB,8,130,192,53,109822,5,8,8,1,-120,727,2,0,wheat,M,A,L84,2,25,2015,13,37,56,2015-02-25 00:00:00,13:37:56,2015-02-25 00:00:00,13,37,56,15056,56,25_02,02_25,48.053,-124.797,.78,9,13,8,2/17/15,Row 2122 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150225:140927Z99,25FEB15:14:09:27,677543.9,46.801,45.894,-124.568,-119.764,L1,8,131,192,55,109822,5,8,6,0,-123,369,2,0,wheat,M,A,L84,2,25,2015,14,9,27,2015-02-25 00:00:00,14:09:27,2015-02-25 00:00:00,14,9,27,15056,56,25_02,02_25,48.053,-124.797,.53,9,13,8,2/17/15,Row 2123 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150225:142851Z99,25FEB15:14:28:51,677546.4,46.824,42.788,-124.537,-146.063,L0,8,131,192,55,109822,5,8,8,0,-125,459,4,0,wheat,M,A,L84,2,25,2015,14,28,51,2015-02-25 00:00:00,14:28:51,2015-02-25 00:00:00,14,28,51,15056,56,25_02,02_25,48.053,-124.797,.32,9,13,8,2/17/15,Row 2124 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150225:163250Z99,25FEB15:16:32:50,677546.6,46.935,36.5,-124.541,-71.851,LB,9,132,190,51,109822,6,8,5,0,-121,399,4,0,wheat,M,A,L84,2,25,2015,16,32,50,2015-02-25 00:00:00,16:32:50,2015-02-25 00:00:00,16,32,50,15056,56,25_02,02_25,48.053,-124.797,2.07,9,13,8,2/17/15,Row 2125 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150225:181437Z99,25FEB15:18:14:37,677545.9,46.928,45.778,-124.501,-118.602,LA,9,131,192,55,109822,6,8,5,0,-121,798,2,0,wheat,M,A,L84,2,25,2015,18,14,37,2015-02-25 00:00:00,18:14:37,2015-02-25 00:00:00,18,14,37,15056,56,25_02,02_25,48.053,-124.797,1.7,9,13,8,2/17/15,Row 2126 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150225:220349Z99,25FEB15:22:03:49,677536.3,46.9,45.118,-124.116,-132.832,LA,9,130,192,51,109822,0,8,3,0,-122,418,3,0,wheat,M,A,L84,2,25,2015,22,3,49,2015-02-25 00:00:00,22:03:49,2015-02-25 00:00:00,22,3,49,15056,56,25_02,02_25,48.053,-124.797,3.82,9,13,8,2/17/15,Row 2127 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150225:232851Z99,25FEB15:23:28:51,677546.9,46.859,51.986,-124.28,-98.592,L2,9,130,193,52,109822,5,8,6,0,-124,555,4,0,wheat,M,A,L84,2,25,2015,23,28,51,2015-02-25 00:00:00,23:28:51,2015-02-25 00:00:00,23,28,51,15056,56,25_02,02_25,48.053,-124.797,1.42,9,13,8,2/17/15,Row 2128 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150225:234925Z99,25FEB15:23:49:25,677546.9,46.867,53.002,-124.295,-91.565,L1,9,130,192,49,109822,5,0,3,0,-129,341,2,0,wheat,M,A,L84,2,25,2015,23,49,25,2015-02-25 00:00:00,23:49:25,2015-02-25 00:00:00,23,49,25,15056,56,25_02,02_25,48.053,-124.797,.05,9,13,8,2/17/15,Row 2129 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150426:121240Z99,26APR15:12:12:40,677538.9,47.008,37.765,-124.284,-78.403,L3,60,137,207,49,109822,0,0,2,0,-135,265,2,0,wheat,M,A,L84,4,26,2015,12,12,40,2015-04-26 00:00:00,12:12:40,2015-04-26 00:00:00,12,12,40,15116,116,26_04,04_26,48.053,-124.797,7.64,69,8,68,2/17/15,Row 2130 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150426:123734Z99,26APR15:12:37:34,677537.6,46.998,37.861,-124.286,-77.283,L0,61,138,206,51,109822,0,0,2,0,-131,204,1,0,wheat,M,A,L84,4,26,2015,12,37,34,2015-04-26 00:00:00,12:37:34,2015-04-26 00:00:00,12,37,34,15116,116,26_04,04_26,48.053,-124.797,.42,69,8,68,2/17/15,Row 2131 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150426:124508Z99,26APR15:12:45:08,677540.4,46.992,55.932,-124.274,-171.817,L1,61,138,207,46,109822,6,0,5,0,-133,454,3,0,wheat,M,A,L84,4,26,2015,12,45,8,2015-04-26 00:00:00,12:45:08,2015-04-26 00:00:00,12,45,8,15116,116,26_04,04_26,48.053,-124.797,.13,69,8,68,2/17/15,Row 2132 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150426:130433Z99,26APR15:13:04:33,677537.6,46.986,50.329,-124.264,-106.351,L0,61,138,206,48,109822,5,0,3,0,-125,289,2,0,wheat,M,A,L84,4,26,2015,13,4,33,2015-04-26 00:00:00,13:04:33,2015-04-26 00:00:00,13,4,33,15116,116,26_04,04_26,48.053,-124.797,.32,69,8,68,2/17/15,Row 2133 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150426:135706Z99,26APR15:13:57:06,677539.8,46.928,47.2,-124.185,-125.595,LA,61,130,205,50,109822,5,8,4,0,-125,485,2,0,wheat,M,A,L84,4,26,2015,13,57,6,2015-04-26 00:00:00,13:57:06,2015-04-26 00:00:00,13,57,6,15116,116,26_04,04_26,48.053,-124.797,.88,69,8,68,2/17/15,Row 2134 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150426:144323Z99,26APR15:14:43:23,677539.5,46.919,41.54,-124.259,-153.03,LB,61,125,205,51,109822,6,8,4,0,-126,386,4,0,wheat,M,A,L84,4,26,2015,14,43,23,2015-04-26 00:00:00,14:43:23,2015-04-26 00:00:00,14,43,23,15116,116,26_04,04_26,48.053,-124.797,.34,69,8,68,2/17/15,Row 2135 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150426:173229Z99,26APR15:17:32:29,677537.9,46.815,41.959,-124.238,-99.182,LB,61,131,207,48,109822,0,8,3,0,-126,540,3,0,wheat,M,A,L84,4,26,2015,17,32,29,2015-04-26 00:00:00,17:32:29,2015-04-26 00:00:00,17,32,29,15116,116,26_04,04_26,48.053,-124.797,2.82,69,8,68,2/17/15,Row 2136 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150426:223635Z99,26APR15:22:36:35,677535.8,46.822,42.238,-124.221,-146.661,LB,61,130,207,50,109822,0,8,3,0,-126,376,3,0,wheat,M,A,L84,4,26,2015,22,36,35,2015-04-26 00:00:00,22:36:35,2015-04-26 00:00:00,22,36,35,15116,116,26_04,04_26,48.053,-124.797,4.17,69,8,68,2/17/15,Row 2137 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150226:041803Z99,26FEB15:04:18:03,677547.7,46.948,53.935,-124.275,-162.28,L1,9,132,192,55,109822,0,8,3,0,-124,225,3,0,wheat,M,A,L84,2,26,2015,4,18,3,2015-02-26 00:00:00,4:18:03,2015-02-26 00:00:00,4,18,3,15057,57,26_02,02_26,48.053,-124.797,.23,10,11,9,2/17/15,Row 2138 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150226:045349Z99,26FEB15:04:53:49,677546.5,46.931,48.596,-124.241,-115.667,LB,9,130,193,55,109822,5,8,5,0,-125,477,4,0,wheat,M,A,L84,2,26,2015,4,53,49,2015-02-26 00:00:00,4:53:49,2015-02-26 00:00:00,4,53,49,15057,57,26_02,02_26,48.053,-124.797,.6,10,11,9,2/17/15,Row 2139 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150226:120453Z99,26FEB15:12:04:53,677548.1,46.895,51.762,-124.354,-151.432,LB,9,130,194,55,109822,0,0,2,0,-128,55,2,0,wheat,M,A,L84,2,26,2015,12,4,53,2015-02-26 00:00:00,12:04:53,2015-02-26 00:00:00,12,4,53,15057,57,26_02,02_26,48.053,-124.797,7.18,10,11,9,2/17/15,Row 2140 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150226:122017Z99,26FEB15:12:20:17,677546.5,46.898,54.149,-124.323,-84.301,L0,9,130,194,48,109822,0,0,2,0,-127,45,2,0,wheat,M,A,L84,2,26,2015,12,20,17,2015-02-26 00:00:00,12:20:17,2015-02-26 00:00:00,12,20,17,15057,57,26_02,02_26,48.053,-124.797,.26,10,11,9,2/17/15,Row 2141 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150226:132723Z99,26FEB15:13:27:23,677548.1,46.845,45.345,-124.328,-116.166,LB,9,130,192,51,109822,5,8,4,0,-128,552,4,0,wheat,M,A,L84,2,26,2015,13,27,23,2015-02-26 00:00:00,13:27:23,2015-02-26 00:00:00,13,27,23,15057,57,26_02,02_26,48.053,-124.797,1.12,10,11,9,2/17/15,Row 2142 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150226:134116Z99,26FEB15:13:41:16,677548.1,46.839,43.71,-124.326,-108.06,LA,9,130,193,55,109822,5,0,3,0,-126,370,2,0,wheat,M,A,L84,2,26,2015,13,41,16,2015-02-26 00:00:00,13:41:16,2015-02-26 00:00:00,13,41,16,15057,57,26_02,02_26,48.053,-124.797,.23,10,11,9,2/17/15,Row 2143 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150226:135816Z99,26FEB15:13:58:16,677548.1,46.825,45.427,-124.305,-131.623,L1,9,130,192,51,109822,0,0,2,0,-133,301,2,0,wheat,M,A,L84,2,26,2015,13,58,16,2015-02-26 00:00:00,13:58:16,2015-02-26 00:00:00,13,58,16,15057,57,26_02,02_26,48.053,-124.797,.28,10,11,9,2/17/15,Row 2144 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
OoTag050,Orcinus Orca,OoTag05020150226:175517Z99,26FEB15:17:55:17,677548.5,46.849,44.071,-124.225,-109.37,L1,10,130,193,53,109822,0,8,3,1,-120,284,3,0,wheat,M,A,L84,2,26,2015,17,55,17,2015-02-26 00:00:00,17:55:17,2015-02-26 00:00:00,17,55,17,15057,57,26_02,02_26,48.053,-124.797,.97,10,11,9,2/17/15,Row 2145 of 3766,Accessed on 2023-03-04 15:31:47,https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range,"Hanson, Brad; 07/01/2019. NOAA Fisheries Northwest Fisheries Science Center. SRKW occurrence coastal: SRKW occurrence coastal (https://www.webapps.nwfsc.noaa.gov/apex/parrdata/inventory/tables/table/transient_killer_whale_range)"
